year,region,season,measure,unit,value_gastat,source_file_gastat,source_sheet,source_table,source_excel_row,value_csv,source_file_csv,_merge,absolute_difference,percentage_difference,agreement_status,selected_source,selected_value,justification
2020,Madinah,Rest of the year,Consumption,kWh,10285719042.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,10,10285719042.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,10285719042.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Madinah,Rest of the year,Cost,SAR,2246676949.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,10,2246676949.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2246676949.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Madinah,Winter,Consumption,kWh,2040377831.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,10,2040377831.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2040377831.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Madinah,Winter,Cost,SAR,390820207.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,10,390820207.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,390820207.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Makkah,Rest of the year,Consumption,kWh,45183730039.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,9,45183730039.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,45183730039.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Makkah,Rest of the year,Cost,SAR,9751225005.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,9,9751225005.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9751225005.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Makkah,Winter,Consumption,kWh,9513673122.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,9,9513673122.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9513673122.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Makkah,Winter,Cost,SAR,1827323739.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,9,1827323739.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1827323739.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Najran,Rest of the year,Consumption,kWh,2220118197.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,18,2220118197.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2220118197.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Najran,Rest of the year,Cost,SAR,454314992.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,18,454314992.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,454314992.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Najran,Winter,Consumption,kWh,569210792.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,18,569210792.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,569210792.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Najran,Winter,Cost,SAR,110480000.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,18,110480000.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,110480000.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Northern Borders,Rest of the year,Consumption,kWh,1347783540.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,16,1347783540.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1347783540.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Northern Borders,Rest of the year,Cost,SAR,267520333.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,16,267520333.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,267520333.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Northern Borders,Winter,Consumption,kWh,379159286.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,16,379159286.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,379159286.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Northern Borders,Winter,Cost,SAR,83999462.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,16,83999462.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,83999462.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Riyadh,Rest of the year,Consumption,kWh,45171032799.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,8,45171032799.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,45171032799.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Riyadh,Rest of the year,Cost,SAR,10279799807.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,8,10279799807.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,10279799807.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Riyadh,Winter,Consumption,kWh,8390161686.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,8,8390161686.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,8390161686.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Riyadh,Winter,Cost,SAR,1647747438.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,8,1647747438.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1647747438.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Tabuk,Rest of the year,Consumption,kWh,3616071416.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,14,3616071416.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,3616071416.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Tabuk,Rest of the year,Cost,SAR,690784672.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,14,690784672.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,690784672.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Tabuk,Winter,Consumption,kWh,832394440.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,14,832394440.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,832394440.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2020,Tabuk,Winter,Cost,SAR,155716582.0,HouseholdEnergyStatistics2020En.xlsx,25,Houses Consumption and Cost,14,155716582.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,155716582.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Bahah,Rest of the year,Consumption,kWh,1464798031.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,19,1464798031.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1464798031.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Bahah,Rest of the year,Cost,SAR,322659766.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,19,322659766.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,322659766.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Bahah,Winter,Consumption,kWh,367849699.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,19,367849699.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,367849699.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Bahah,Winter,Cost,SAR,81175236.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,19,81175236.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,81175236.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Jouf,Rest of the year,Consumption,kWh,1231174711.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,20,1231174711.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1231174711.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Jouf,Rest of the year,Cost,SAR,295519925.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,20,295519925.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,295519925.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Jouf,Winter,Consumption,kWh,263994514.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,20,263994514.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,263994514.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Jouf,Winter,Cost,SAR,58868009.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,20,58868009.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,58868009.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Qassim,Rest of the year,Consumption,kWh,9423675533.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,11,9423675533.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9423675533.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Qassim,Rest of the year,Cost,SAR,2127845105.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,11,2127845105.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2127845105.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Qassim,Winter,Consumption,kWh,1262290669.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,11,1262290669.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1262290669.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Al-Qassim,Winter,Cost,SAR,277701619.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,11,277701619.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,277701619.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Asir,Rest of the year,Consumption,kWh,5091179063.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,13,5091179063.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,5091179063.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Asir,Rest of the year,Cost,SAR,1212442957.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,13,1212442957.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1212442957.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Asir,Winter,Consumption,kWh,857927505.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,13,857927505.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,857927505.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Asir,Winter,Cost,SAR,200717977.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,13,200717977.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,200717977.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Eastern Region,Rest of the year,Consumption,kWh,15924140065.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,12,15924140065.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,15924140065.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Eastern Region,Rest of the year,Cost,SAR,3633160406.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,12,3633160406.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,3633160406.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Eastern Region,Winter,Consumption,kWh,2617365030.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,12,2617365030.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2617365030.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Eastern Region,Winter,Cost,SAR,588371177.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,12,588371177.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,588371177.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Hail,Rest of the year,Consumption,kWh,3592907778.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,15,3592907778.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,3592907778.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Hail,Rest of the year,Cost,SAR,794206659.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,15,794206659.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,794206659.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Hail,Winter,Consumption,kWh,721039786.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,15,721039786.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,721039786.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Hail,Winter,Cost,SAR,158073974.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,15,158073974.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,158073974.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Jazan,Rest of the year,Consumption,kWh,4285544736.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,17,4285544736.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,4285544736.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Jazan,Rest of the year,Cost,SAR,959358664.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,17,959358664.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,959358664.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Jazan,Winter,Consumption,kWh,987490903.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,17,987490903.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,987490903.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Jazan,Winter,Cost,SAR,217088274.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,17,217088274.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,217088274.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Madinah,Rest of the year,Consumption,kWh,9535951637.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,10,9535951637.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9535951637.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Madinah,Rest of the year,Cost,SAR,2179868917.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,10,2179868917.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2179868917.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Madinah,Winter,Consumption,kWh,1502964633.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,10,1502964633.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1502964633.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Madinah,Winter,Cost,SAR,333905495.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,10,333905495.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,333905495.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Makkah,Rest of the year,Consumption,kWh,45378765717.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,9,45378765717.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,45378765717.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Makkah,Rest of the year,Cost,SAR,10433194472.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,9,10433194472.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,10433194472.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Makkah,Winter,Consumption,kWh,9119507632.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,9,9119507632.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,9119507632.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Makkah,Winter,Cost,SAR,2009727458.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,9,2009727458.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,2009727458.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Najran,Rest of the year,Consumption,kWh,1588964924.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,18,1588964924.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1588964924.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Najran,Rest of the year,Cost,SAR,383180808.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,18,383180808.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,383180808.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Najran,Winter,Consumption,kWh,429201785.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,18,429201785.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,429201785.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Najran,Winter,Cost,SAR,95069179.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,18,95069179.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,95069179.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Northern Borders,Rest of the year,Consumption,kWh,1235235280.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,16,1235235280.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1235235280.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Northern Borders,Rest of the year,Cost,SAR,279104695.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,16,279104695.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,279104695.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Northern Borders,Winter,Consumption,kWh,309277127.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,16,309277127.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,309277127.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Northern Borders,Winter,Cost,SAR,67334139.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,16,67334139.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,67334139.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Riyadh,Rest of the year,Consumption,kWh,48478866294.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,8,48478866294.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,48478866294.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Riyadh,Rest of the year,Cost,SAR,11552922000.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,8,11552922000.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,11552922000.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Riyadh,Winter,Consumption,kWh,7796039221.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,8,7796039221.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,7796039221.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Riyadh,Winter,Cost,SAR,1730985918.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,8,1730985918.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1730985918.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Tabuk,Rest of the year,Consumption,kWh,3260738261.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,14,3260738261.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,3260738261.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Tabuk,Rest of the year,Cost,SAR,734721740.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,14,734721740.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,734721740.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Tabuk,Winter,Consumption,kWh,601998801.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,14,601998801.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,601998801.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2021,Tabuk,Winter,Cost,SAR,136078020.0,HouseholdEnergyStatistics2021En.xlsx,27,Houses Consumption and Cost,14,136078020.0,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,136078020.0,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Bahah,Rest of the year,Consumption,kWh,1744594147.6505747,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,19,1744594147.6505747,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,1744594147.6505747,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Bahah,Rest of the year,Cost,SAR,374203654.83382934,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,19,374203654.8338293,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,5.960464477539063e-08,1.5928397279245962e-14,Agreement within tolerance,GASTAT original workbook,374203654.83382934,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
2022,Al-Bahah,Winter,Consumption,kWh,438511503.9631197,HouseholdEnergyStatistics2022En.xlsx,1-2,Table 1-2,19,438511503.9631197,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,both,0.0,0.0,Agreement within tolerance,GASTAT original workbook,438511503.9631197,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.
