year,region,season,consumption_kwh,cost_sar,selected_source,source_file,source_sheet,selection_justification,corroborating_source,geographic_resolution,temporal_resolution
2020,Najran,Winter,569210792.0,110480000.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2020,Northern Borders,Rest of the year,1347783540.0,267520333.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2020,Northern Borders,Winter,379159286.0,83999462.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2020,Riyadh,Rest of the year,45171032799.0,10279799807.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2020,Riyadh,Winter,8390161686.0,1647747438.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2020,Tabuk,Rest of the year,3616071416.0,690784672.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2020,Tabuk,Winter,832394440.0,155716582.0,GASTAT original workbook,HouseholdEnergyStatistics2020En.xlsx,25,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Al-Bahah,Rest of the year,1464798031.0,322659766.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Al-Bahah,Winter,367849699.0,81175236.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Al-Jouf,Rest of the year,1231174711.0,295519925.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Al-Jouf,Winter,263994514.0,58868009.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Al-Qassim,Rest of the year,9423675533.0,2127845105.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Al-Qassim,Winter,1262290669.0,277701619.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Asir,Rest of the year,5091179063.0,1212442957.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Asir,Winter,857927505.0,200717977.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Eastern Region,Rest of the year,15924140065.0,3633160406.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Eastern Region,Winter,2617365030.0,588371177.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Hail,Rest of the year,3592907778.0,794206659.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Hail,Winter,721039786.0,158073974.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Jazan,Rest of the year,4285544736.0,959358664.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Jazan,Winter,987490903.0,217088274.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Madinah,Rest of the year,9535951637.0,2179868917.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Madinah,Winter,1502964633.0,333905495.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Makkah,Rest of the year,45378765717.0,10433194472.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Makkah,Winter,9119507632.0,2009727458.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Najran,Rest of the year,1588964924.0,383180808.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Najran,Winter,429201785.0,95069179.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Northern Borders,Rest of the year,1235235280.0,279104695.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Northern Borders,Winter,309277127.0,67334139.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Riyadh,Rest of the year,48478866294.0,11552922000.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Riyadh,Winter,7796039221.0,1730985918.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Tabuk,Rest of the year,3260738261.0,734721740.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2021,Tabuk,Winter,601998801.0,136078020.0,GASTAT original workbook,HouseholdEnergyStatistics2021En.xlsx,27,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Al-Bahah,Rest of the year,1744594147.6505747,374203654.83382934,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Al-Bahah,Winter,438511503.9631197,95129436.74375257,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Al-Jouf,Rest of the year,1929485006.555684,411401253.00673836,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Al-Jouf,Winter,577782031.280273,124274911.48681298,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Al-Qassim,Rest of the year,7042941762.035676,1517744512.6265588,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Al-Qassim,Winter,1319360022.1135771,285900564.70996886,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Asir,Rest of the year,7068160876.405769,1526917250.8940885,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Asir,Winter,1904918502.7695234,414583416.78546774,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Eastern Region,Rest of the year,22330217672.695526,4749091858.992446,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Eastern Region,Winter,3560456040.834077,775137570.7781062,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Hail,Rest of the year,3554537683.625925,768668166.6378961,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Hail,Winter,916045926.6751179,197964852.49643362,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Jazan,Rest of the year,6363299962.5908575,1399549855.4882736,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Jazan,Winter,1474368226.1921697,319863623.9876814,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Madinah,Rest of the year,9116706247.741154,1959853435.2443635,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Madinah,Winter,1603432658.666758,351392203.2630456,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Makkah,Rest of the year,34857940792.14248,7484200719.778509,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Makkah,Winter,6905449416.637841,1506458087.9232626,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Najran,Rest of the year,2217208939.165246,474613344.810183,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Najran,Winter,473619158.64732385,103258087.85763454,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Northern Borders,Rest of the year,1767270866.0853336,390337957.2707812,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Northern Borders,Winter,455981401.88894534,98825697.08041094,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Riyadh,Rest of the year,41758614119.97405,9058109828.138418,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Riyadh,Winter,7051873187.09648,1530701468.4044638,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Tabuk,Rest of the year,3992525149.8256235,858495393.3211132,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
2022,Tabuk,Winter,879807667.6899235,190772517.64892492,GASTAT original workbook,HouseholdEnergyStatistics2022En.xlsx,1-2,Original GASTAT publication selected; independent supplied CSV agrees within tolerance.,houses-consumption-and-cost-of-electricity-in-the-administrative-regions- (2).csv,Administrative region,Annual with two seasonal components
